sacre_BLEU	TER	CHRF2
0.00	1.17	0.43
0.00	1.60	0.42
0.00	1.07	0.39
0.00	0.94	0.29
0.27	0.92	0.53
0.00	1.14	0.31
0.24	0.50	0.61
0.20	0.73	0.39
0.31	0.62	0.56
0.00	1.00	0.26
0.00	1.25	0.25
0.66	0.25	0.63
0.68	0.38	0.81
0.00	1.25	0.20
0.00	0.71	0.48
0.34	0.60	0.56
0.58	0.27	0.76
0.00	1.06	0.30
0.00	0.90	0.24
0.14	0.94	0.52
0.00	0.73	0.29
0.17	0.57	0.53
0.00	0.00	1.00
0.37	0.36	0.67
0.00	1.00	0.45
0.00	0.00	1.00
0.00	0.71	0.48
0.44	0.33	0.70
0.45	0.36	0.71
0.00	0.75	0.11
0.00	0.54	0.57
0.27	0.56	0.59
0.59	0.23	0.77
0.00	0.60	0.59
0.22	0.80	0.44
0.00	0.52	0.45
0.24	0.76	0.49
0.00	0.83	0.09
0.88	0.12	0.90
0.45	0.43	0.66
0.39	0.52	0.62
0.42	0.40	0.62
0.47	0.47	0.67
0.37	0.43	0.51
0.00	0.75	0.48
0.19	0.89	0.45
0.00	1.00	0.04
0.00	1.50	0.54
0.00	0.75	0.32
0.18	1.17	0.40
0.18	0.62	0.47
1.00	0.00	1.00
0.25	0.64	0.40
0.36	0.57	0.55
0.48	0.25	0.76
0.00	0.00	1.00
0.00	0.00	1.00
1.00	0.00	1.00
0.34	0.56	0.68
0.00	1.00	0.16
0.00	1.33	0.14
0.00	0.57	0.56
0.00	0.86	0.11
0.00	0.73	0.33
0.00	0.64	0.49
0.17	0.86	0.59
0.00	0.92	0.32
0.21	0.55	0.48
0.00	1.00	0.57
0.28	0.50	0.65
0.00	0.70	0.40
0.40	0.41	0.56
0.00	0.78	0.58
0.00	1.11	0.29
0.13	0.75	0.51
0.20	0.73	0.50
0.00	0.88	0.38
0.20	1.00	0.42
0.38	0.43	0.60
0.28	0.67	0.53
0.33	0.52	0.60
0.16	0.59	0.42
0.00	0.73	0.43
0.00	0.76	0.47
0.00	0.89	0.36
0.23	0.49	0.56
0.31	0.66	0.56
0.00	0.85	0.46
0.00	1.00	0.10
0.00	1.00	0.47
0.33	0.60	0.62
0.09	1.33	0.45
0.33	0.69	0.42
0.00	0.80	0.35
0.00	0.93	0.28
0.22	0.78	0.47
0.23	1.00	0.62
0.00	0.67	0.37
0.14	0.71	0.44
0.00	0.50	0.23
0.00	1.75	0.27
0.00	0.70	0.29
0.18	0.79	0.49
0.00	0.71	0.35
0.00	1.08	0.29
0.16	0.88	0.47
0.17	0.71	0.35
0.08	1.07	0.46
0.00	1.18	0.32
0.30	0.62	0.64
0.22	0.55	0.52
0.28	1.00	0.61
0.00	0.75	0.35
0.00	0.60	0.67
0.00	1.75	0.14
0.13	0.88	0.44
0.26	0.64	0.52
0.00	0.43	0.52
0.00	0.50	0.42
0.32	0.71	0.57
0.00	1.29	0.31
0.00	0.75	0.17
0.00	0.90	0.18
0.00	0.75	0.47
0.37	0.57	0.68
0.00	1.25	0.12
0.00	0.50	0.59
0.00	1.00	0.24
0.46	0.36	0.66
1.00	0.00	1.00
0.33	0.57	0.56
0.00	1.12	0.22
0.10	3.62	0.46
0.00	1.00	0.16
0.29	0.50	0.59
0.53	0.42	0.76
0.13	0.79	0.35
0.00	1.14	0.36
0.39	0.70	0.63
0.30	0.50	0.53
0.00	1.00	0.45
0.39	0.56	0.63
0.00	0.75	0.30
0.00	1.00	0.22
0.17	0.82	0.49
0.35	0.62	0.57
0.20	0.69	0.41
0.00	0.88	0.28
0.50	0.45	0.67
0.80	0.22	0.91
0.00	1.43	0.25
0.22	0.47	0.60
0.00	1.00	0.30
0.50	0.40	0.66
0.00	3.00	0.15
0.14	0.93	0.55
0.15	0.72	0.47
0.00	0.58	0.48
0.29	0.46	0.67
0.00	1.17	0.18
0.27	1.08	0.52
0.00	0.67	0.39
1.00	0.00	1.00
0.35	0.38	0.51
0.00	1.10	0.30
0.00	0.67	0.55
0.77	0.12	0.91
0.00	0.60	0.68
0.35	0.62	0.72
0.00	1.00	0.11
0.32	0.52	0.58
0.25	0.64	0.62
0.00	0.58	0.43
0.00	0.62	0.53
0.00	1.17	0.27
0.21	0.62	0.51
0.30	0.62	0.59
0.00	1.14	0.17
0.29	0.50	0.65
0.61	0.20	0.92
0.00	0.71	0.50
1.00	0.00	1.00
0.34	0.55	0.58
0.10	3.23	0.49
0.00	1.00	0.45
0.00	0.00	1.00
