sacre_BLEU	TER	CHRF2
0.00	1.00	0.17
0.00	1.35	0.34
0.51	0.35	0.65
0.32	0.59	0.57
0.00	1.07	0.37
0.00	0.60	0.47
0.00	0.79	0.36
0.15	0.72	0.45
1.00	0.00	1.00
0.00	0.00	1.00
0.39	0.40	0.69
0.00	0.76	0.29
0.00	0.42	0.65
0.00	1.10	0.50
0.00	0.81	0.45
0.27	0.50	0.46
0.46	0.40	0.55
0.00	0.80	0.43
0.40	0.44	0.56
0.18	0.76	0.40
0.34	0.75	0.45
0.00	0.67	0.14
0.18	0.77	0.44
0.18	0.57	0.42
0.22	0.68	0.48
0.00	0.67	0.61
0.17	0.75	0.41
0.26	0.78	0.52
0.38	0.46	0.66
0.43	0.71	0.70
0.46	0.46	0.66
0.25	0.59	0.51
0.00	0.70	0.52
0.00	0.91	0.55
0.44	0.39	0.72
0.00	0.57	0.44
0.35	0.57	0.55
0.53	0.33	0.77
0.10	0.85	0.47
0.00	0.78	0.47
0.00	0.89	0.42
0.37	0.53	0.60
0.00	1.00	0.30
0.24	0.47	0.52
0.30	0.59	0.59
0.40	0.53	0.72
0.55	0.33	0.71
0.31	0.47	0.62
0.00	0.95	0.30
0.00	0.89	0.47
0.21	0.71	0.51
0.38	0.32	0.68
0.18	0.68	0.55
0.00	0.67	0.51
0.32	0.55	0.54
0.00	0.77	0.44
0.00	0.71	0.40
0.36	0.68	0.62
0.00	0.62	0.39
0.00	0.67	0.46
0.00	1.00	0.69
0.00	0.00	1.00
0.00	1.30	0.20
0.00	1.15	0.28
0.20	0.71	0.51
0.51	0.43	0.72
0.00	1.50	0.24
0.00	1.27	0.25
0.82	0.14	0.96
0.37	0.50	0.71
0.44	0.62	0.62
0.43	0.33	0.71
0.00	0.80	0.34
0.00	1.20	0.23
0.00	1.17	0.28
0.53	0.33	0.73
0.26	0.69	0.50
0.31	0.53	0.49
0.00	0.50	0.41
0.11	0.83	0.42
0.27	0.48	0.59
0.00	0.40	0.55
0.58	0.38	0.75
0.00	0.80	0.23
0.31	0.57	0.69
0.51	0.38	0.75
0.00	0.83	0.37
0.23	1.00	0.61
0.00	1.00	0.48
0.00	0.89	0.51
0.35	0.75	0.79
0.00	1.00	0.32
0.14	0.86	0.44
0.00	1.00	0.41
0.76	0.09	0.87
0.37	0.64	0.55
0.11	0.82	0.40
0.00	0.82	0.41
0.00	1.16	0.36
0.30	0.36	0.61
0.51	0.25	0.89
0.00	1.38	0.39
0.00	0.25	0.76
0.00	2.75	0.49
0.15	0.85	0.45
0.09	1.04	0.40
0.29	0.56	0.67
0.00	1.00	0.74
0.75	0.11	0.76
0.00	0.89	0.18
0.00	1.20	0.25
0.00	0.62	0.40
0.00	0.71	0.39
0.00	1.17	0.43
0.00	1.60	0.42
0.00	1.07	0.43
0.00	1.00	0.30
0.27	0.92	0.53
0.00	1.29	0.31
0.24	0.50	0.61
0.20	0.73	0.40
0.31	0.62	0.55
0.00	1.50	0.23
0.00	1.05	0.29
0.66	0.25	0.63
0.88	0.12	0.95
0.00	1.50	0.20
0.00	0.71	0.48
0.35	0.53	0.61
0.49	0.36	0.69
0.00	1.00	0.27
0.00	0.80	0.25
0.17	0.81	0.56
0.23	0.60	0.39
0.16	0.57	0.51
0.00	0.00	1.00
0.57	0.27	0.76
0.00	1.00	0.41
0.00	0.00	1.00
0.00	0.57	0.59
0.44	0.33	0.70
0.29	0.43	0.59
0.00	0.75	0.11
0.00	0.85	0.55
0.20	0.64	0.52
0.44	0.31	0.70
0.00	0.40	0.75
0.00	1.20	0.24
0.20	0.57	0.58
0.27	0.57	0.55
0.00	0.83	0.09
0.00	0.62	0.48
0.48	0.36	0.73
0.40	0.55	0.60
0.42	0.40	0.62
0.47	0.53	0.66
0.32	0.57	0.50
0.00	0.94	0.45
0.22	0.67	0.47
0.00	1.00	0.04
0.00	1.75	0.33
0.00	0.75	0.28
0.23	0.92	0.41
0.52	0.25	0.70
1.00	0.00	1.00
0.26	0.64	0.41
0.36	0.57	0.55
0.44	0.25	0.74
0.00	1.00	0.69
0.00	0.00	1.00
0.32	0.50	0.60
0.34	0.50	0.69
0.00	1.00	0.20
0.00	1.67	0.08
0.00	0.57	0.55
0.00	1.00	0.11
0.00	0.73	0.49
0.25	0.64	0.54
0.15	0.93	0.55
0.00	0.92	0.29
0.21	0.55	0.49
0.00	1.00	0.46
0.00	1.00	0.56
0.00	0.60	0.41
0.40	0.41	0.57
0.50	0.33	0.77
0.00	1.11	0.29
0.13	0.75	0.52
0.32	0.69	0.53
0.00	0.94	0.36
0.15	1.05	0.42
0.43	0.29	0.67
0.28	0.67	0.53
0.26	0.57	0.56
0.15	0.65	0.42
0.00	0.64	0.52
0.00	0.76	0.44
0.00	0.89	0.36
0.13	0.71	0.49
0.22	0.72	0.52
0.00	0.85	0.41
0.00	0.83	0.17
0.00	1.00	0.47
0.30	0.70	0.60
0.09	1.38	0.46
0.25	0.77	0.35
0.00	0.60	0.37
0.00	1.20	0.28
0.22	0.78	0.49
0.39	1.00	0.70
0.00	0.67	0.37
0.14	0.71	0.46
0.00	0.50	0.64
0.00	1.75	0.27
0.17	0.52	0.38
0.21	0.81	0.49
0.00	0.86	0.36
0.09	1.16	0.40
0.00	0.93	0.41
0.16	0.71	0.33
0.06	1.34	0.42
0.00	1.18	0.40
0.33	0.56	0.64
0.00	0.73	0.34
0.00	1.00	0.40
0.00	0.75	0.35
0.00	0.40	0.72
0.00	1.75	0.11
0.32	0.65	0.53
0.26	0.64	0.52
0.00	0.86	0.55
0.00	0.50	0.47
0.32	0.71	0.57
0.00	0.86	0.23
0.00	0.88	0.19
0.00	1.00	0.18
0.00	0.75	0.47
0.34	0.64	0.62
0.00	1.25	0.12
0.00	0.25	0.73
0.00	1.00	0.27
0.30	0.71	0.51
1.00	0.00	1.00
0.38	0.43	0.55
0.00	1.12	0.16
0.25	0.68	0.47
0.00	1.09	0.15
0.32	0.38	0.66
0.53	0.42	0.77
0.12	0.82	0.38
0.00	1.14	0.36
0.15	0.91	0.53
0.30	0.50	0.52
0.00	1.00	0.74
0.25	0.67	0.50
0.00	0.25	0.67
0.00	1.00	0.25
0.00	0.94	0.44
0.29	0.65	0.58
0.00	0.88	0.30
0.00	0.88	0.28
0.34	0.64	0.58
0.80	0.22	0.91
0.00	1.14	0.35
0.21	0.59	0.58
0.00	0.86	0.25
0.35	0.50	0.54
0.00	2.50	0.15
0.17	0.87	0.58
0.14	0.83	0.45
0.00	0.58	0.48
0.27	0.54	0.63
0.00	1.50	0.17
0.18	1.08	0.41
0.51	0.33	0.81
1.00	0.00	1.00
0.33	0.46	0.42
0.00	1.10	0.30
0.00	1.00	0.44
0.31	0.50	0.61
0.00	0.60	0.68
0.22	0.57	0.63
0.00	1.00	0.24
0.19	0.62	0.50
0.00	0.71	0.62
0.00	0.58	0.43
0.00	0.62	0.53
0.00	1.17	0.27
0.26	0.62	0.50
0.30	0.62	0.59
0.00	1.14	0.22
0.21	0.38	0.66
0.61	0.20	0.92
0.00	0.75	0.47
0.00	0.20	0.70
0.34	0.55	0.57
0.19	0.79	0.51
0.00	1.00	0.41
0.00	0.00	1.00
