sacre_BLEU	TER	CHRF2
0.49	0.46	0.57
0.30	0.65	0.49
0.50	0.46	0.67
0.24	0.88	0.33
0.00	0.86	0.38
0.30	0.65	0.51
0.38	0.71	0.48
0.42	0.66	0.52
0.38	0.61	0.53
0.15	0.68	0.47
0.00	0.60	0.51
0.30	0.61	0.50
0.14	0.71	0.43
0.49	0.27	0.76
0.34	0.57	0.49
0.33	0.56	0.53
0.00	0.44	0.47
0.44	0.35	0.63
0.00	0.74	0.49
0.39	0.52	0.65
0.21	0.67	0.65
0.33	0.35	0.63
0.00	0.60	0.51
0.19	0.67	0.50
0.54	0.36	0.73
0.42	0.94	0.46
0.50	0.49	0.57
0.00	0.55	0.40
0.46	0.52	0.65
0.76	0.12	0.79
0.18	0.85	0.34
0.46	0.26	0.71
0.23	0.56	0.28
0.78	0.15	0.84
0.34	0.52	0.63
0.41	0.76	0.51
0.49	0.41	0.70
0.34	0.65	0.53
0.39	0.58	0.59
0.19	0.79	0.49
0.57	0.43	0.67
0.42	0.44	0.70
0.45	0.47	0.62
0.00	0.71	0.40
0.72	0.26	0.80
0.40	0.34	0.72
0.39	0.62	0.57
0.41	0.43	0.66
0.39	0.50	0.65
0.28	0.48	0.48
0.54	0.29	0.75
0.55	0.24	0.76
0.21	0.95	0.45
0.45	0.73	0.59
0.66	0.26	0.79
0.21	0.78	0.40
0.39	0.64	0.57
0.39	0.49	0.63
0.21	0.61	0.52
0.69	0.21	0.83
0.00	0.86	0.50
0.34	0.60	0.57
0.72	0.24	0.80
0.32	0.62	0.59
0.36	0.48	0.60
0.31	0.65	0.55
0.55	0.41	0.70
0.00	1.05	0.50
0.20	0.51	0.50
0.28	0.57	0.50
0.27	0.58	0.57
0.17	0.54	0.49
0.74	0.12	0.87
0.28	0.69	0.51
0.00	0.59	0.41
0.38	0.57	0.65
0.32	0.58	0.66
0.42	0.45	0.62
0.38	0.71	0.48
0.00	0.73	0.52
0.31	0.54	0.64
0.51	0.68	0.53
0.49	0.51	0.62
0.00	0.55	0.51
0.00	0.60	0.59
0.17	0.75	0.49
0.33	0.62	0.53
0.26	0.71	0.50
0.24	0.62	0.39
0.00	0.77	0.37
0.34	0.65	0.46
0.42	0.62	0.46
0.63	0.50	0.57
0.37	0.60	0.53
0.58	0.27	0.82
0.71	0.26	0.82
0.40	0.62	0.51
0.00	0.68	0.44
0.48	0.49	0.61
0.00	0.38	0.51
0.36	0.63	0.65
0.13	0.73	0.50
0.26	0.54	0.53
0.41	0.42	0.63
0.23	0.50	0.69
0.22	0.87	0.50
0.24	0.63	0.50
0.36	0.70	0.50
0.39	0.65	0.62
0.29	0.69	0.53
0.25	0.41	0.58
0.67	0.30	0.73
0.21	0.67	0.50
0.00	0.64	0.32
0.00	0.98	0.28
0.57	0.61	0.57
0.17	0.77	0.38
0.00	0.72	0.37
0.00	0.70	0.55
0.32	0.47	0.53
0.48	0.48	0.69
0.49	0.27	0.64
0.45	0.40	0.73
0.33	0.64	0.52
1.00	0.00	1.00
0.20	0.69	0.46
0.00	0.64	0.43
0.00	0.25	0.72
1.00	0.80	0.83
0.35	0.38	0.57
0.21	0.65	0.49
0.00	0.73	0.40
0.00	0.25	0.49
0.47	0.46	0.75
0.00	0.69	0.44
0.38	0.70	0.45
0.00	0.67	0.38
0.17	0.75	0.38
0.27	0.60	0.44
0.31	0.74	0.59
0.00	1.00	0.31
0.35	0.60	0.57
0.00	0.73	0.30
0.54	0.38	0.60
0.71	0.25	0.82
0.48	0.48	0.46
0.57	0.37	0.59
0.42	0.61	0.54
0.46	0.29	0.70
0.94	0.06	0.96
0.59	0.32	0.74
0.58	0.43	0.68
0.00	0.64	0.38
0.00	0.67	0.41
0.55	0.16	0.74
0.67	0.33	0.71
0.68	0.20	0.76
0.86	0.16	0.86
0.22	0.43	0.55
0.48	0.44	0.67
0.47	0.51	0.56
0.41	0.58	0.65
0.62	0.37	0.75
0.38	0.47	0.54
0.36	0.54	0.60
0.48	0.37	0.78
0.76	0.25	0.77
0.17	0.86	0.38
0.27	0.50	0.60
0.32	0.76	0.61
0.30	0.59	0.50
0.27	0.57	0.50
0.41	0.50	0.70
0.62	0.25	0.70
0.28	0.57	0.49
0.48	0.38	0.64
0.25	0.71	0.46
0.26	0.56	0.38
0.00	0.57	0.53
0.68	0.38	0.73
0.11	0.92	0.41
0.20	0.57	0.44
0.62	0.40	0.72
0.35	0.63	0.60
0.54	0.50	0.66
0.25	0.55	0.39
0.26	0.61	0.55
0.24	0.65	0.54
0.26	0.66	0.45
0.38	0.56	0.58
0.40	0.66	0.47
0.33	0.71	0.54
0.45	0.65	0.56
0.39	0.60	0.55
0.28	0.66	0.53
0.54	0.31	0.71
0.24	0.71	0.43
0.52	0.70	0.53
0.00	0.71	0.41
0.39	0.56	0.52
0.00	0.72	0.41
0.79	0.20	0.82
0.47	0.47	0.62
0.73	0.30	0.72
0.45	0.56	0.57
0.19	0.65	0.49
0.58	0.30	0.72
0.23	0.65	0.37
0.48	0.24	0.79
0.45	0.47	0.69
0.80	0.12	0.91
0.41	0.41	0.67
0.42	0.60	0.62
0.00	0.95	0.44
0.00	0.49	0.57
0.46	0.44	0.57
0.45	0.46	0.69
0.94	0.14	0.94
0.41	0.58	0.55
0.28	0.60	0.65
0.66	0.32	0.69
0.31	0.56	0.57
0.40	0.30	0.70
0.43	0.61	0.51
0.82	0.06	0.89
0.51	0.54	0.67
0.54	0.15	0.84
0.54	0.38	0.68
0.41	0.68	0.63
0.71	0.24	0.81
0.49	0.36	0.58
0.20	0.85	0.49
0.48	0.43	0.64
0.50	0.48	0.63
0.69	0.18	0.85
0.75	0.19	0.84
0.40	0.51	0.61
0.74	0.33	0.76
0.90	0.21	0.87
0.67	0.24	0.81
0.58	0.36	0.68
0.83	0.15	0.88
1.00	0.00	1.00
0.60	0.38	0.79
0.65	0.28	0.81
0.84	0.18	0.83
0.73	0.20	0.84
0.00	0.58	0.45
0.32	0.52	0.49
0.30	0.74	0.46
0.27	0.60	0.42
0.61	0.19	0.81
0.63	0.24	0.74
0.56	0.75	0.63
0.31	0.57	0.42
0.84	0.14	0.94
0.58	0.43	0.67
0.37	0.64	0.48
0.49	0.49	0.61
0.54	0.34	0.74
0.74	0.11	0.91
0.00	0.78	0.53
0.45	0.68	0.68
0.13	0.72	0.48
0.73	0.43	0.75
0.00	0.93	0.43
0.25	0.64	0.52
0.20	0.78	0.50
0.50	0.42	0.66
0.34	0.69	0.49
0.48	0.40	0.64
0.27	0.50	0.51
0.59	0.30	0.76
0.56	0.37	0.68
0.00	0.72	0.38
0.00	0.42	0.55
0.49	0.50	0.58
0.32	0.50	0.51
0.68	0.34	0.63
0.33	0.44	0.57
0.62	0.28	0.69
0.50	0.48	0.74
0.47	0.27	0.57
0.86	0.06	0.94
0.25	0.57	0.56
0.48	0.37	0.62
0.57	0.46	0.67
0.40	0.51	0.66
0.36	0.52	0.59
0.81	0.29	0.79
0.96	0.12	0.85
0.56	0.43	0.64
0.64	0.44	0.65
0.72	0.34	0.79
0.63	0.39	0.80
0.47	0.51	0.63
0.36	0.72	0.54
0.40	0.27	0.77
0.53	0.33	0.63
0.68	0.37	0.72
0.71	0.21	0.78
0.65	0.38	0.77
0.68	0.40	0.76
0.40	0.62	0.59
0.55	0.34	0.69
0.39	0.55	0.61
0.53	0.27	0.75
0.70	0.19	0.79
0.54	0.53	0.61
0.52	0.32	0.63
0.66	0.24	0.82
0.62	0.32	0.74
0.53	0.42	0.64
0.40	0.36	0.69
0.36	0.49	0.58
0.49	0.39	0.68
0.56	0.36	0.72
0.57	0.31	0.78
1.00	0.00	1.00
0.58	0.56	0.73
0.66	0.47	0.66
0.56	0.31	0.72
0.40	0.48	0.74
0.46	0.43	0.60
0.63	0.49	0.73
0.00	0.80	0.29
0.54	0.41	0.75
0.43	0.32	0.73
0.72	0.38	0.76
0.50	0.32	0.75
0.93	0.03	0.93
0.53	0.39	0.79
0.80	0.30	0.77
0.57	0.35	0.72
0.46	0.63	0.62
0.54	0.41	0.71
0.58	0.38	0.71
0.80	0.08	0.89
0.57	0.44	0.68
0.70	0.24	0.88
0.25	0.62	0.60
0.48	0.47	0.62
0.51	0.26	0.76
0.32	0.48	0.62
0.51	0.58	0.56
0.72	0.50	0.63
0.15	0.61	0.46
0.64	0.23	0.78
0.40	0.45	0.51
0.28	0.72	0.55
0.15	1.10	0.48
0.00	0.55	0.37
0.64	0.12	0.79
0.14	0.93	0.47
0.12	0.94	0.52
0.25	1.13	0.57
0.00	0.07	0.66
0.35	0.68	0.62
0.29	0.38	0.66
0.38	0.59	0.65
0.48	0.55	0.64
0.83	0.06	0.91
0.56	0.44	0.72
0.36	0.53	0.59
0.42	0.44	0.66
0.28	0.54	0.52
0.43	0.42	0.70
0.57	0.38	0.68
0.43	0.46	0.55
0.57	0.36	0.81
0.00	0.50	0.77
0.00	0.67	0.56
0.48	0.37	0.61
0.59	0.37	0.74
0.36	0.38	0.58
0.54	0.47	0.59
0.59	0.38	0.70
0.32	0.65	0.52
0.58	0.38	0.73
0.48	0.52	0.68
0.00	0.79	0.46
0.71	0.23	0.80
0.32	0.47	0.61
0.00	0.43	0.54
0.16	0.62	0.56
0.68	0.27	0.79
0.40	0.60	0.52
0.23	0.69	0.52
0.27	0.66	0.56
0.20	0.59	0.47
0.40	0.44	0.57
0.56	0.47	0.63
0.39	0.58	0.65
0.60	0.25	0.76
0.45	0.29	0.75
0.36	0.56	0.54
0.45	0.48	0.60
0.19	0.50	0.57
0.32	0.53	0.53
0.00	0.61	0.39
0.28	0.67	0.51
0.25	0.59	0.55
0.50	0.44	0.64
0.37	0.58	0.67
0.46	0.53	0.58
0.55	0.52	0.65
0.48	0.52	0.59
0.52	0.40	0.72
0.67	0.22	0.78
0.63	0.35	0.67
0.43	0.67	0.56
0.55	0.56	0.64
0.42	0.46	0.65
0.44	0.31	0.72
0.58	0.61	0.47
0.58	0.29	0.66
0.37	0.86	0.53
0.57	0.25	0.77
0.65	0.42	0.66
0.80	0.10	0.90
0.00	0.78	0.39
1.00	0.00	1.00
0.86	0.17	0.88
0.39	0.43	0.54
0.49	0.26	0.70
0.56	0.36	0.70
0.45	0.33	0.72
0.60	0.41	0.65
0.88	0.32	0.79
0.53	0.37	0.66
0.30	0.63	0.43
0.41	0.50	0.62
0.64	0.20	0.82
0.00	0.56	0.35
0.29	0.56	0.58
0.58	0.58	0.53
0.78	0.22	0.83
0.00	0.62	0.51
0.53	0.25	0.72
0.55	0.59	0.61
0.00	0.89	0.38
0.58	0.26	0.70
0.34	0.36	0.67
0.51	0.38	0.64
0.23	0.76	0.59
0.00	0.77	0.39
0.00	0.80	0.35
0.28	0.73	0.51
0.67	0.19	0.86
0.00	0.63	0.41
0.60	0.33	0.72
0.00	0.55	0.47
0.72	0.28	0.78
0.78	0.17	0.71
0.60	0.20	0.82
0.26	0.55	0.54
0.00	0.73	0.40
0.23	0.39	0.61
0.49	0.48	0.55
0.31	0.51	0.55
0.36	0.38	0.71
0.52	0.56	0.59
0.00	0.69	0.39
0.34	0.58	0.57
0.47	0.43	0.64
0.44	0.34	0.71
0.49	0.55	0.55
0.00	0.79	0.49
0.15	0.75	0.41
0.62	0.33	0.63
0.32	0.76	0.47
0.37	0.44	0.58
0.37	0.55	0.61
0.00	0.67	0.45
0.38	0.42	0.63
0.66	0.44	0.69
0.89	0.10	0.86
0.48	0.44	0.58
0.36	0.64	0.55
0.64	0.48	0.71
0.34	0.35	0.74
0.49	0.48	0.62
0.75	0.25	0.73
0.40	0.47	0.69
0.76	0.27	0.80
0.00	0.53	0.48
0.18	0.72	0.45
0.29	0.57	0.65
0.50	0.23	0.78
0.29	0.39	0.58
0.62	0.26	0.74
0.31	0.54	0.50
0.63	0.25	0.75
0.73	0.26	0.80
0.33	0.55	0.63
0.00	0.33	0.37
0.50	0.46	0.62
0.00	0.27	0.72
0.31	0.62	0.58
0.00	0.64	0.48
0.43	0.35	0.75
0.32	0.43	0.65
1.00	0.00	1.00
0.59	0.29	0.77
0.71	0.27	0.74
0.63	0.45	0.67
0.54	0.33	0.67
0.00	1.00	0.29
0.00	0.50	0.46
0.20	0.58	0.45
0.00	0.75	0.44
0.00	0.74	0.39
0.17	0.76	0.44
0.17	0.70	0.42
0.00	1.04	0.42
0.19	0.72	0.39
0.19	0.65	0.47
0.38	0.51	0.57
0.12	0.87	0.41
0.12	0.76	0.27
0.63	0.17	0.78
0.76	0.16	0.86
0.75	0.22	0.79
0.65	0.29	0.80
0.90	0.12	0.89
0.64	0.18	0.81
0.91	0.06	0.93
0.49	0.43	0.71
0.67	0.29	0.76
0.60	0.24	0.83
0.00	0.59	0.51
0.35	0.54	0.50
0.30	0.78	0.55
0.71	0.44	0.59
0.19	0.68	0.41
0.66	0.36	0.77
0.00	0.72	0.45
0.00	0.94	0.55
0.00	0.80	0.52
0.23	0.58	0.61
0.90	0.05	0.96
0.44	0.28	0.75
0.54	0.44	0.71
0.00	0.53	0.47
0.92	0.04	0.93
0.78	0.32	0.75
0.00	1.09	0.41
0.00	0.71	0.30
0.32	0.52	0.51
0.21	0.67	0.47
0.43	0.51	0.60
0.00	1.14	0.25
0.34	0.57	0.55
0.00	0.67	0.47
0.34	0.59	0.54
0.00	0.90	0.43
0.36	0.65	0.55
0.00	0.86	0.21
0.51	0.29	0.72
0.64	0.31	0.71
0.22	0.78	0.50
0.46	0.48	0.64
0.39	0.48	0.61
0.00	0.65	0.30
0.25	0.71	0.41
0.23	0.74	0.48
0.00	0.60	0.45
0.32	0.52	0.57
0.00	0.84	0.22
0.17	0.65	0.33
0.00	0.93	0.31
0.48	0.12	0.81
0.53	0.32	0.68
0.47	0.55	0.59
0.26	0.46	0.62
0.40	0.50	0.58
0.54	0.28	0.73
0.24	0.64	0.49
0.27	0.56	0.42
0.54	0.31	0.69
0.23	0.52	0.55
0.50	0.43	0.60
0.33	0.62	0.61
0.45	0.46	0.63
0.35	0.57	0.50
0.21	0.61	0.56
0.00	0.95	0.59
0.25	0.81	0.60
0.00	0.67	0.58
0.00	0.86	0.50
0.21	0.81	0.49
0.49	0.36	0.68
0.33	0.45	0.57
0.29	0.67	0.61
0.00	0.42	0.55
0.45	0.49	0.66
0.29	0.59	0.61
0.26	0.69	0.55
0.32	0.67	0.56
0.46	0.32	0.66
0.28	0.65	0.41
0.41	0.43	0.53
0.49	0.37	0.74
0.30	0.64	0.53
0.00	0.91	0.35
0.62	0.22	0.75
0.64	0.38	0.76
0.48	0.36	0.64
