sacre_BLEU	TER	CHRF2
0.63	0.34	0.82
0.36	0.32	0.77
0.56	0.47	0.61
0.21	0.88	0.53
0.52	0.46	0.64
0.24	0.69	0.44
0.00	0.77	0.41
0.50	0.47	0.64
0.35	0.43	0.63
0.58	0.52	0.57
0.35	0.53	0.53
0.00	0.65	0.37
0.46	0.46	0.57
0.44	0.51	0.56
0.49	0.54	0.63
0.50	0.43	0.62
0.54	0.29	0.74
0.25	0.55	0.47
0.50	0.43	0.67
0.40	0.47	0.59
0.40	0.68	0.52
0.36	0.59	0.51
0.44	0.46	0.60
0.43	0.47	0.60
0.54	0.41	0.70
0.53	0.42	0.60
0.62	0.57	0.56
0.41	0.63	0.54
0.55	0.48	0.56
0.27	0.38	0.64
0.50	0.32	0.68
0.53	0.50	0.63
0.63	0.18	0.77
0.00	0.69	0.47
0.53	0.34	0.71
0.36	0.60	0.52
0.61	0.40	0.70
0.72	0.36	0.70
0.89	0.12	0.91
0.27	0.65	0.45
0.72	0.18	0.84
0.32	0.50	0.65
0.54	0.34	0.79
0.61	0.29	0.69
0.83	0.14	0.80
0.40	0.43	0.68
0.33	0.61	0.65
0.19	0.69	0.51
0.89	0.13	0.90
0.19	0.57	0.38
0.23	0.63	0.50
0.52	0.33	0.65
0.45	0.45	0.66
0.60	0.36	0.67
0.33	0.51	0.58
0.45	0.50	0.59
0.44	0.58	0.58
0.00	0.90	0.43
0.50	0.49	0.64
0.31	0.37	0.67
0.50	0.43	0.65
0.48	0.63	0.44
0.92	0.05	0.91
0.27	0.50	0.63
0.26	0.43	0.63
0.66	0.26	0.80
0.57	0.35	0.72
0.25	0.56	0.48
0.23	0.55	0.41
0.00	0.54	0.43
0.80	0.12	0.91
0.58	0.31	0.75
0.48	0.37	0.73
0.87	0.06	0.91
0.46	0.47	0.61
0.55	0.36	0.73
0.51	0.32	0.63
0.80	0.31	0.81
0.17	0.71	0.40
0.52	0.26	0.71
0.00	0.76	0.44
0.59	0.25	0.72
0.54	0.31	0.74
0.87	0.09	0.88
0.50	0.27	0.60
0.34	0.49	0.74
0.51	0.36	0.69
0.45	0.30	0.67
0.29	0.59	0.52
0.43	0.53	0.63
0.33	0.41	0.63
0.49	0.30	0.70
0.54	0.61	0.61
0.21	0.64	0.49
0.40	0.50	0.71
0.38	0.68	0.52
0.00	0.67	0.60
0.27	0.73	0.58
0.21	0.62	0.46
0.41	0.54	0.60
0.00	0.54	0.42
0.00	0.65	0.47
0.58	0.34	0.66
0.00	0.86	0.46
0.00	0.67	0.44
0.21	0.67	0.43
0.13	0.81	0.38
0.29	0.67	0.45
0.18	0.71	0.35
0.00	0.77	0.48
0.22	0.67	0.43
0.38	0.40	0.53
0.17	0.62	0.44
0.60	0.44	0.56
0.26	0.62	0.50
0.12	0.98	0.37
0.16	0.75	0.41
0.16	0.69	0.42
0.00	0.25	0.62
0.40	0.60	0.56
0.00	0.75	0.34
0.21	0.82	0.41
0.35	0.56	0.53
0.22	0.76	0.45
0.36	0.50	0.50
0.00	0.60	0.41
0.16	0.88	0.39
0.00	0.85	0.21
0.00	0.67	0.46
0.56	0.58	0.62
0.36	0.43	0.60
0.51	0.55	0.62
0.24	0.58	0.51
0.41	0.61	0.43
0.55	0.27	0.74
0.59	0.50	0.54
0.00	1.17	0.46
0.31	0.72	0.52
0.59	0.38	0.82
0.27	0.59	0.49
0.64	0.44	0.74
0.00	1.06	0.41
0.17	0.65	0.41
0.42	0.50	0.56
0.25	0.73	0.46
0.00	0.70	0.44
0.50	0.32	0.67
0.00	0.46	0.53
0.30	0.66	0.47
1.00	0.00	1.00
0.52	0.40	0.64
0.44	0.29	0.74
0.58	0.47	0.61
0.50	0.58	0.56
0.00	0.82	0.24
0.24	0.67	0.50
0.24	0.67	0.44
0.31	0.68	0.52
0.16	0.76	0.46
0.25	0.62	0.37
0.42	0.30	0.63
0.00	0.65	0.36
0.38	0.43	0.55
0.32	0.60	0.44
0.47	0.49	0.52
0.00	0.75	0.33
0.22	1.07	0.51
0.00	0.80	0.35
0.22	0.76	0.38
0.00	1.00	0.38
0.49	0.56	0.56
0.00	0.65	0.48
0.28	0.43	0.61
0.21	0.82	0.46
0.33	0.58	0.62
0.29	0.55	0.55
0.00	0.93	0.37
0.24	0.67	0.54
0.00	0.93	0.50
0.52	0.42	0.66
0.00	0.74	0.43
0.00	0.32	0.67
0.40	0.49	0.60
0.40	0.44	0.61
0.32	0.54	0.57
0.59	0.32	0.73
0.35	0.60	0.59
0.22	0.70	0.59
0.30	0.71	0.56
0.00	0.62	0.53
0.29	0.64	0.49
0.14	0.62	0.50
0.27	0.58	0.52
0.31	0.61	0.44
0.00	0.88	0.33
0.64	0.40	0.58
0.00	0.70	0.50
0.26	0.36	0.56
0.00	0.64	0.47
0.20	0.62	0.47
0.32	0.54	0.48
0.26	0.62	0.49
0.35	0.53	0.72
0.28	0.65	0.50
0.21	0.72	0.41
0.32	0.59	0.55
1.00	0.00	1.00
0.72	0.17	0.84
0.75	0.20	0.90
0.74	0.31	0.80
0.38	0.52	0.59
0.00	0.71	0.40
0.78	0.23	0.82
0.98	0.07	0.93
0.00	0.46	0.73
0.59	0.26	0.79
0.00	0.38	0.67
0.33	0.75	0.63
0.42	0.46	0.67
0.73	0.20	0.86
0.45	0.50	0.63
0.47	0.43	0.68
0.44	0.67	0.58
0.67	0.21	0.83
0.44	0.48	0.70
0.00	0.71	0.45
0.00	0.50	0.43
0.53	0.44	0.74
0.45	0.49	0.60
0.17	0.67	0.52
0.61	0.26	0.75
0.57	0.30	0.68
0.00	0.72	0.38
0.30	0.40	0.64
0.49	0.49	0.62
0.51	0.40	0.92
0.00	0.88	0.35
0.22	0.64	0.48
0.35	0.48	0.47
0.00	0.67	0.54
0.25	0.53	0.57
0.00	0.69	0.49
0.37	0.33	0.62
0.22	0.55	0.45
0.57	0.46	0.67
0.53	0.61	0.59
0.47	0.43	0.72
0.51	0.50	0.63
0.50	0.42	0.71
0.00	0.29	0.63
0.54	0.42	0.62
0.34	0.37	0.66
0.18	0.78	0.48
0.67	0.50	0.68
0.22	0.67	0.56
0.54	0.39	0.75
0.00	0.88	0.42
0.46	0.37	0.72
0.41	0.58	0.63
0.59	0.27	0.82
0.45	0.46	0.52
0.54	0.26	0.80
0.19	0.82	0.37
0.33	0.56	0.60
0.35	0.81	0.64
0.00	0.70	0.43
0.00	0.63	0.56
0.35	0.49	0.63
0.40	0.46	0.66
0.24	0.71	0.51
0.59	0.33	0.75
0.00	0.71	0.33
0.31	0.58	0.46
0.42	0.55	0.56
0.00	0.87	0.43
0.29	0.55	0.59
0.40	0.58	0.67
0.41	0.43	0.59
0.72	0.21	0.81
0.27	0.75	0.48
0.57	0.22	0.80
0.28	0.75	0.53
0.30	0.60	0.48
0.96	0.31	0.71
0.37	0.74	0.57
0.28	0.69	0.54
0.64	0.57	0.59
0.21	0.71	0.37
0.00	0.76	0.51
0.36	0.49	0.53
0.00	0.70	0.44
0.29	0.66	0.47
0.24	0.74	0.47
0.45	0.54	0.58
0.40	0.58	0.52
0.48	0.54	0.56
0.49	0.47	0.55
0.50	0.42	0.73
0.00	0.93	0.18
0.00	0.76	0.46
0.29	0.68	0.52
0.28	0.67	0.48
0.50	0.52	0.62
0.49	0.53	0.60
0.00	0.93	0.40
0.00	0.64	0.44
0.00	1.13	0.55
0.12	0.71	0.45
0.45	0.38	0.68
0.32	0.61	0.54
0.22	0.70	0.47
0.00	0.44	0.47
0.36	0.35	0.60
0.27	0.67	0.51
0.45	0.48	0.72
0.38	0.67	0.73
0.33	0.35	0.65
0.38	0.80	0.63
0.54	0.42	0.67
0.58	0.27	0.78
0.33	0.71	0.55
0.46	0.53	0.51
0.00	0.36	0.57
0.50	0.41	0.71
0.61	0.47	0.61
0.31	0.69	0.43
0.38	0.32	0.60
0.23	0.56	0.31
0.80	0.15	0.84
0.00	0.71	0.52
0.35	0.76	0.45
0.36	0.52	0.62
0.30	0.69	0.55
0.19	0.76	0.38
0.30	0.68	0.56
0.35	0.60	0.60
0.36	0.64	0.37
0.45	0.51	0.60
0.00	0.71	0.37
0.53	0.39	0.64
0.10	0.66	0.48
0.34	0.57	0.53
0.23	0.70	0.45
0.38	0.54	0.66
0.28	0.48	0.48
0.33	0.48	0.61
0.61	0.37	0.73
0.13	1.14	0.37
0.68	0.53	0.70
0.60	0.32	0.74
0.00	0.82	0.40
0.35	0.64	0.58
0.52	0.46	0.67
0.32	0.42	0.62
0.61	0.32	0.73
0.35	0.55	0.57
0.24	0.68	0.51
0.28	0.40	0.60
0.35	0.51	0.59
0.00	0.62	0.50
0.60	0.58	0.55
0.52	0.41	0.68
0.00	1.05	0.46
0.21	0.62	0.54
0.28	0.61	0.48
0.33	0.68	0.51
0.20	0.61	0.49
0.55	0.45	0.75
0.25	0.69	0.49
0.00	0.71	0.36
0.41	0.51	0.64
0.26	0.63	0.57
0.53	0.51	0.58
0.33	0.71	0.42
0.30	0.91	0.42
0.28	0.64	0.52
0.55	0.64	0.57
0.51	0.51	0.64
0.37	0.64	0.45
0.23	0.56	0.57
0.37	0.61	0.60
0.40	0.58	0.52
0.22	0.58	0.46
0.23	0.67	0.34
0.22	0.67	0.46
0.25	0.77	0.40
0.46	0.62	0.54
0.54	0.39	0.71
0.43	0.56	0.53
0.53	0.45	0.71
0.50	0.37	0.75
0.27	0.58	0.50
0.28	0.58	0.46
0.46	0.58	0.60
0.35	0.48	0.54
0.48	0.57	0.67
0.23	0.69	0.53
0.28	0.54	0.57
0.31	0.52	0.58
0.31	0.65	0.53
0.23	0.87	0.51
0.00	0.74	0.40
0.16	0.78	0.46
0.38	0.65	0.57
0.24	0.78	0.48
0.23	0.55	0.49
0.67	0.30	0.73
0.28	0.58	0.55
0.17	1.09	0.38
0.00	0.98	0.31
0.00	0.73	0.47
0.00	0.87	0.28
0.00	0.78	0.33
0.53	0.30	0.79
0.22	0.67	0.50
0.44	0.44	0.69
0.83	0.27	0.78
0.45	0.40	0.73
0.46	0.57	0.52
0.00	0.57	0.81
0.21	0.69	0.49
0.00	0.64	0.43
0.00	0.75	0.47
1.00	0.00	1.00
0.29	0.56	0.40
0.26	0.70	0.43
0.00	0.73	0.40
1.00	0.00	1.00
0.57	0.38	0.80
0.00	0.76	0.39
0.20	0.70	0.41
1.00	0.00	1.00
0.22	0.62	0.40
0.28	0.53	0.52
0.30	0.95	0.60
0.00	1.00	0.30
0.21	0.52	0.48
0.00	0.79	0.38
0.00	0.76	0.22
0.71	0.25	0.82
0.65	0.21	0.72
0.46	0.60	0.51
0.37	0.57	0.56
0.33	0.38	0.72
0.84	0.06	0.94
0.56	0.23	0.83
0.58	0.35	0.72
0.00	0.82	0.27
0.34	0.56	0.49
0.64	0.27	0.73
0.29	0.56	0.60
0.68	0.20	0.76
0.74	0.23	0.78
0.00	0.61	0.47
0.76	0.22	0.77
0.48	0.51	0.59
0.30	0.67	0.53
0.56	0.41	0.71
0.18	0.59	0.50
0.17	0.71	0.41
0.29	0.63	0.63
0.31	0.56	0.60
0.23	0.82	0.48
0.41	0.45	0.65
0.32	0.65	0.64
0.49	0.53	0.58
0.15	0.76	0.51
0.55	0.50	0.74
0.60	0.40	0.68
0.15	0.83	0.48
0.62	0.38	0.65
0.13	0.76	0.27
0.20	0.72	0.36
0.00	0.57	0.50
0.46	0.54	0.63
0.13	0.73	0.40
0.42	0.66	0.57
0.54	0.45	0.66
0.34	0.63	0.53
0.41	0.65	0.58
0.23	0.73	0.38
0.51	0.43	0.64
0.27	0.70	0.53
0.38	0.74	0.43
0.51	0.60	0.63
0.42	0.68	0.46
0.33	0.71	0.53
0.60	0.65	0.66
0.00	0.67	0.39
0.26	0.54	0.55
0.36	0.38	0.64
0.66	0.43	0.68
0.46	0.65	0.57
0.65	0.57	0.58
0.29	0.67	0.52
0.00	0.68	0.43
0.41	0.56	0.60
0.46	0.44	0.60
0.68	0.34	0.69
0.34	0.56	0.45
0.30	0.53	0.63
0.22	0.72	0.48
0.30	0.61	0.38
0.76	0.16	0.85
0.63	0.30	0.76
0.35	0.53	0.58
0.00	0.41	0.63
0.56	0.55	0.64
0.17	0.80	0.50
0.23	0.45	0.58
0.30	0.52	0.46
0.42	0.51	0.64
0.94	0.14	0.94
0.53	0.62	0.59
0.27	0.67	0.59
0.39	0.44	0.59
0.40	0.60	0.60
0.36	0.37	0.71
0.43	0.61	0.54
0.82	0.06	0.89
0.60	0.43	0.69
0.41	0.38	0.67
0.56	0.38	0.66
0.42	0.65	0.64
0.62	0.30	0.72
0.64	0.26	0.71
0.26	0.69	0.50
0.28	0.66	0.41
0.56	0.56	0.61
0.60	0.29	0.83
0.65	0.26	0.74
0.47	0.43	0.68
0.60	0.38	0.75
0.92	0.26	0.82
0.62	0.31	0.73
0.47	0.63	0.57
0.78	0.27	0.83
0.69	0.25	0.78
0.48	0.52	0.65
0.36	0.46	0.67
0.92	0.06	0.93
0.57	0.45	0.77
0.00	0.58	0.50
0.43	0.59	0.55
0.36	0.74	0.64
0.00	0.65	0.39
0.34	0.43	0.70
0.29	0.71	0.42
0.64	0.75	0.68
0.51	0.53	0.51
0.85	0.07	0.91
0.55	0.49	0.69
0.37	0.64	0.51
0.51	0.49	0.61
0.65	0.23	0.79
0.56	0.32	0.64
0.00	0.78	0.53
0.29	0.64	0.64
0.22	0.53	0.54
0.49	0.54	0.64
0.36	0.74	0.53
0.55	0.36	0.67
0.31	0.78	0.62
0.45	0.45	0.67
0.18	0.83	0.44
0.46	0.46	0.66
0.21	0.54	0.47
0.43	0.52	0.59
0.45	0.56	0.56
0.00	0.61	0.40
0.00	0.42	0.48
0.34	0.67	0.50
0.36	0.50	0.64
0.43	0.41	0.54
0.28	0.56	0.51
0.59	0.41	0.67
0.53	0.48	0.68
0.51	0.27	0.58
0.27	0.45	0.66
0.22	0.71	0.47
0.42	0.28	0.63
0.57	0.57	0.62
0.38	0.58	0.63
0.40	0.45	0.63
0.69	0.29	0.71
0.77	0.25	0.84
0.43	0.43	0.62
0.62	0.38	0.69
0.52	0.46	0.63
0.42	0.47	0.65
0.51	0.41	0.71
0.27	0.68	0.53
0.70	0.18	0.75
0.53	0.33	0.63
0.60	0.31	0.76
0.53	0.48	0.68
0.61	0.26	0.79
0.39	0.56	0.54
0.52	0.53	0.64
0.47	0.44	0.62
0.37	0.55	0.58
0.51	0.51	0.67
0.68	0.27	0.73
0.34	0.58	0.44
0.38	0.40	0.65
0.91	0.06	0.89
0.41	0.68	0.61
0.53	0.53	0.58
0.23	0.77	0.42
0.60	0.30	0.72
0.46	0.52	0.62
0.35	0.57	0.60
0.59	0.40	0.71
0.00	0.20	0.79
0.53	0.46	0.64
0.83	0.13	0.84
0.56	0.49	0.61
0.40	0.48	0.74
0.49	0.43	0.64
0.22	0.70	0.52
0.00	0.80	0.29
0.65	0.29	0.79
0.60	0.21	0.73
0.65	0.54	0.66
0.45	0.35	0.68
0.81	0.10	0.85
0.32	0.66	0.59
0.76	0.36	0.79
0.61	0.28	0.74
0.60	0.51	0.73
0.53	0.38	0.72
0.42	0.45	0.58
0.80	0.08	0.89
0.48	0.41	0.72
0.00	0.24	0.63
0.18	0.55	0.60
0.66	0.60	0.72
0.35	0.39	0.66
0.67	0.24	0.79
0.58	0.58	0.59
0.40	0.39	0.72
0.33	0.45	0.57
0.66	0.23	0.79
0.47	0.42	0.52
0.15	0.76	0.47
0.15	1.10	0.47
0.00	0.55	0.36
0.41	0.24	0.66
0.22	0.87	0.50
0.19	0.90	0.52
0.35	1.04	0.60
0.00	0.07	0.66
0.47	0.59	0.66
0.00	0.64	0.51
0.31	0.68	0.62
0.45	0.49	0.64
0.83	0.18	0.81
0.76	0.15	0.84
0.00	0.84	0.55
0.70	0.22	0.82
0.27	0.59	0.52
0.37	0.45	0.69
0.40	0.42	0.63
0.46	0.53	0.57
0.54	0.30	0.86
0.00	0.50	0.62
0.31	0.60	0.62
0.48	0.44	0.61
0.71	0.33	0.77
0.43	0.48	0.60
0.33	0.59	0.55
0.44	0.41	0.68
0.21	0.59	0.44
0.47	0.44	0.65
0.43	0.49	0.67
0.27	0.64	0.49
0.67	0.27	0.76
0.30	0.54	0.58
0.00	0.14	0.71
0.18	0.54	0.59
0.39	0.50	0.66
0.49	0.57	0.56
0.29	0.65	0.53
0.17	0.73	0.47
0.19	0.52	0.48
0.40	0.51	0.57
0.64	0.40	0.68
0.53	0.40	0.75
0.58	0.32	0.71
0.46	0.29	0.72
0.58	0.39	0.68
0.55	0.40	0.68
0.21	0.44	0.62
0.39	0.53	0.54
0.00	0.61	0.36
0.35	0.62	0.53
0.45	0.59	0.61
0.39	0.49	0.58
0.34	0.51	0.65
0.33	0.62	0.49
0.48	0.47	0.62
0.47	0.61	0.47
0.30	0.54	0.60
0.34	0.32	0.70
0.68	0.35	0.71
0.41	0.55	0.54
0.40	0.66	0.43
0.14	0.59	0.59
0.26	0.44	0.67
0.00	0.70	0.36
0.58	0.29	0.66
0.21	1.09	0.42
0.36	0.35	0.67
0.65	0.38	0.65
0.80	0.10	0.90
0.23	0.73	0.41
0.66	0.20	0.83
0.76	0.22	0.82
0.38	0.50	0.57
0.20	0.58	0.57
0.46	0.47	0.58
0.40	0.42	0.66
0.60	0.45	0.59
0.36	0.54	0.57
0.49	0.42	0.58
0.58	0.53	0.78
0.48	0.50	0.62
0.00	0.40	0.70
0.00	0.56	0.33
0.34	0.48	0.60
0.57	0.48	0.58
0.88	0.07	0.92
0.00	0.50	0.54
0.42	0.50	0.56
0.49	0.44	0.63
0.30	0.78	0.42
0.54	0.35	0.64
0.44	0.64	0.71
0.20	0.54	0.54
0.17	0.71	0.48
0.00	0.77	0.37
0.00	0.80	0.38
0.24	0.82	0.50
0.00	0.57	0.56
0.00	0.53	0.42
0.41	0.40	0.54
0.00	0.62	0.49
0.49	0.51	0.61
0.78	0.17	0.71
0.30	0.30	0.68
0.00	0.64	0.49
0.19	0.67	0.46
0.26	0.47	0.54
0.86	0.14	0.80
0.43	0.51	0.54
1.00	0.00	1.00
0.78	0.36	0.71
0.00	0.77	0.37
0.42	0.47	0.61
0.62	0.27	0.83
0.55	0.31	0.78
0.41	0.63	0.53
0.18	0.75	0.49
0.17	0.73	0.42
0.64	0.29	0.66
0.00	0.76	0.42
0.30	0.58	0.54
0.31	0.60	0.56
0.00	0.67	0.45
0.49	0.42	0.63
0.51	0.35	0.74
0.66	0.31	0.69
0.49	0.38	0.62
0.15	0.71	0.48
0.64	0.43	0.71
0.38	0.52	0.66
0.24	0.73	0.45
0.48	0.38	0.62
0.53	0.37	0.76
0.51	0.45	0.67
0.00	0.80	0.38
0.00	0.77	0.30
0.00	1.14	0.49
0.29	0.41	0.72
0.00	0.71	0.42
0.75	0.26	0.79
0.34	0.58	0.51
0.63	0.25	0.74
0.60	0.32	0.75
0.60	0.55	0.68
0.00	0.33	0.37
0.44	0.51	0.62
0.00	0.40	0.56
0.38	0.54	0.62
0.37	0.36	0.54
0.39	0.40	0.66
0.32	0.43	0.62
0.60	0.20	0.83
0.44	0.29	0.62
0.79	0.09	0.85
0.70	0.36	0.86
0.39	0.33	0.63
0.00	1.00	0.41
0.26	0.62	0.36
0.29	0.58	0.50
0.15	0.67	0.43
0.18	0.71	0.45
0.12	0.84	0.40
0.10	0.76	0.41
0.00	0.96	0.43
0.20	0.67	0.43
0.11	0.73	0.41
0.35	0.51	0.52
0.07	0.89	0.33
0.13	0.65	0.30
0.38	0.35	0.57
0.55	0.38	0.67
0.46	0.30	0.71
0.53	0.37	0.72
0.76	0.29	0.71
0.83	0.18	0.86
0.39	0.35	0.69
0.49	0.43	0.71
0.70	0.20	0.76
0.50	0.51	0.67
0.00	0.81	0.39
0.17	0.78	0.34
0.00	0.87	0.47
0.75	0.52	0.59
0.11	0.80	0.15
0.73	0.48	0.61
0.00	0.72	0.35
0.00	0.82	0.56
0.39	0.50	0.60
0.23	0.75	0.56
0.48	0.31	0.74
0.26	0.69	0.55
0.32	0.62	0.50
0.00	0.63	0.45
0.66	0.27	0.71
0.00	0.48	0.59
0.00	1.09	0.37
0.00	0.86	0.27
0.31	0.52	0.51
0.20	0.67	0.45
0.27	0.61	0.49
0.00	0.95	0.24
0.00	0.78	0.38
0.28	0.62	0.49
0.43	0.56	0.55
0.15	0.90	0.41
0.34	0.70	0.51
0.00	0.76	0.24
0.33	0.53	0.67
0.68	0.26	0.69
0.20	0.72	0.51
0.51	0.40	0.66
0.34	0.54	0.56
0.00	0.76	0.22
0.27	0.62	0.43
0.21	0.79	0.49
0.00	0.40	0.69
0.00	0.67	0.48
0.00	0.84	0.26
0.17	0.65	0.33
0.00	1.07	0.20
0.70	0.12	0.82
0.30	0.49	0.62
0.66	0.43	0.64
0.27	0.62	0.65
0.34	0.52	0.54
0.15	0.79	0.46
0.35	0.64	0.49
0.24	0.56	0.43
0.22	0.72	0.34
0.00	0.78	0.32
0.38	0.36	0.55
0.16	0.79	0.54
0.50	0.46	0.66
0.24	0.67	0.39
0.38	0.55	0.62
0.33	0.57	0.72
0.35	0.50	0.65
0.37	0.50	0.57
0.00	0.76	0.44
0.00	0.94	0.45
0.51	0.30	0.75
0.39	0.55	0.63
0.23	0.90	0.48
0.00	0.53	0.50
0.42	0.57	0.64
0.30	0.59	0.59
0.40	0.54	0.62
0.44	0.60	0.57
0.41	0.41	0.67
0.16	0.75	0.31
0.44	0.34	0.70
0.50	0.37	0.76
0.48	0.60	0.50
0.00	0.82	0.48
0.68	0.17	0.79
0.50	0.46	0.68
0.31	0.55	0.58
