sacre_BLEU	TER	CHRF2
0.36	0.51	0.62
0.61	0.38	0.72
0.24	0.60	0.46
0.59	0.32	0.70
0.46	0.35	0.72
0.55	0.46	0.61
0.45	0.31	0.61
0.26	0.52	0.47
0.30	0.54	0.45
0.31	0.68	0.46
0.43	0.49	0.65
0.41	0.47	0.62
0.54	0.41	0.69
0.31	0.51	0.50
0.22	0.62	0.53
0.33	0.56	0.57
0.22	0.68	0.50
0.47	0.38	0.65
0.56	0.31	0.68
0.54	0.39	0.64
0.23	0.69	0.57
0.49	0.42	0.60
0.54	0.57	0.68
0.40	0.50	0.58
0.53	0.52	0.55
0.50	0.31	0.66
0.74	0.13	0.85
0.57	0.45	0.67
0.73	0.09	0.86
0.00	0.57	0.50
0.75	0.17	0.77
0.35	0.57	0.57
0.71	0.30	0.81
0.76	0.30	0.69
0.61	0.33	0.74
0.57	0.47	0.67
0.86	0.06	0.95
0.44	0.43	0.66
0.40	0.64	0.70
0.53	0.44	0.65
0.86	0.10	0.93
0.57	0.33	0.76
0.39	0.55	0.64
0.24	0.65	0.49
0.64	0.13	0.86
0.47	0.63	0.49
0.31	0.63	0.51
0.52	0.33	0.65
0.51	0.42	0.65
0.56	0.31	0.71
0.39	0.45	0.63
0.39	0.62	0.60
0.51	0.53	0.60
0.31	0.60	0.55
0.50	0.49	0.64
0.67	0.21	0.83
0.42	0.52	0.64
0.50	0.74	0.42
0.92	0.05	0.91
0.30	0.40	0.70
0.31	0.43	0.61
0.54	0.38	0.71
0.73	0.22	0.77
0.28	0.48	0.53
0.48	0.41	0.49
0.44	0.54	0.58
0.59	0.12	0.88
0.58	0.37	0.72
0.23	0.63	0.57
0.52	0.17	0.83
0.52	0.56	0.60
0.58	0.22	0.82
0.00	0.64	0.45
0.34	0.46	0.62
0.54	0.64	0.61
0.26	0.32	0.66
0.49	0.41	0.64
0.59	0.25	0.71
0.56	0.31	0.78
0.77	0.13	0.84
0.51	0.40	0.57
0.31	0.57	0.66
0.59	0.31	0.74
0.37	0.43	0.61
0.63	0.18	0.80
0.38	0.53	0.63
0.36	0.47	0.48
0.38	0.55	0.58
0.35	0.42	0.67
0.35	0.48	0.56
0.41	0.56	0.70
0.44	0.62	0.58
0.00	0.67	0.57
0.26	0.63	0.53
0.14	0.68	0.43
0.44	0.58	0.69
0.27	0.44	0.55
0.00	0.65	0.47
0.19	0.53	0.56
0.34	0.57	0.52
0.00	0.59	0.43
0.39	0.56	0.54
0.21	0.87	0.46
0.33	0.56	0.49
0.18	0.69	0.38
0.22	0.65	0.51
0.25	0.58	0.49
0.49	0.56	0.52
0.21	0.79	0.46
0.54	0.62	0.44
0.35	0.62	0.52
0.00	0.98	0.36
0.38	0.55	0.69
0.23	0.69	0.42
0.59	0.12	0.76
0.31	0.53	0.55
0.00	0.83	0.33
0.14	0.76	0.42
0.36	0.54	0.57
0.21	0.72	0.45
0.22	0.61	0.43
0.00	0.56	0.47
0.17	0.81	0.39
0.00	0.80	0.25
0.00	0.56	0.55
0.56	0.37	0.74
0.37	0.49	0.58
0.29	0.64	0.56
0.29	0.42	0.65
0.46	0.44	0.64
0.71	0.13	0.84
0.44	0.43	0.56
0.59	0.50	0.89
0.66	0.32	0.77
0.39	0.54	0.55
0.83	0.07	0.91
0.66	0.37	0.75
0.00	1.06	0.45
0.27	0.70	0.42
0.33	0.44	0.65
0.00	0.91	0.38
0.00	0.70	0.42
0.47	0.40	0.66
0.00	0.77	0.65
0.39	0.52	0.50
1.00	0.00	1.00
0.46	0.40	0.72
0.81	0.10	0.86
0.43	0.43	0.63
0.50	0.48	0.65
0.00	0.82	0.15
0.43	0.53	0.63
0.30	0.62	0.51
0.41	0.62	0.58
0.18	0.67	0.56
0.37	0.53	0.51
0.42	0.45	0.60
0.24	0.65	0.39
0.00	0.52	0.57
0.29	0.65	0.52
0.57	0.39	0.67
0.00	0.71	0.39
0.25	1.00	0.52
0.00	0.80	0.35
0.00	1.10	0.29
0.00	0.89	0.40
0.50	0.56	0.57
0.00	0.84	0.46
0.29	0.78	0.48
0.33	0.71	0.44
0.46	0.58	0.61
0.32	0.55	0.55
0.00	0.80	0.37
0.36	0.58	0.68
0.00	0.80	0.55
0.68	0.21	0.82
0.49	0.40	0.60
0.00	0.42	0.53
0.44	0.53	0.64
0.38	0.49	0.53
0.35	0.49	0.63
0.45	0.53	0.59
0.47	0.40	0.64
0.22	0.78	0.58
0.00	0.90	0.53
0.00	0.62	0.53
0.28	0.67	0.46
0.38	0.50	0.63
0.44	0.37	0.63
0.35	0.55	0.48
0.00	0.75	0.51
0.58	0.34	0.61
0.19	0.70	0.46
0.22	0.48	0.48
0.00	0.45	0.63
0.44	0.31	0.68
0.21	0.61	0.49
0.36	0.53	0.52
0.43	0.53	0.74
0.22	0.71	0.46
0.00	0.78	0.36
0.33	0.59	0.57
1.00	0.00	1.00
0.51	0.23	0.86
0.75	0.20	0.90
0.73	0.23	0.85
0.28	0.59	0.55
0.29	0.57	0.55
0.78	0.23	0.81
0.60	0.20	0.85
0.75	0.15	0.92
0.48	0.53	0.62
0.60	0.12	0.82
0.41	0.50	0.65
0.62	0.29	0.78
0.33	0.50	0.60
0.45	0.43	0.72
0.61	0.32	0.75
0.44	0.55	0.55
0.67	0.21	0.83
0.78	0.12	0.92
0.00	0.71	0.45
0.00	0.90	0.32
0.58	0.39	0.72
0.49	0.46	0.63
0.43	0.52	0.63
0.51	0.34	0.70
0.75	0.26	0.77
0.37	0.55	0.63
0.65	0.29	0.66
0.44	0.46	0.60
0.00	0.60	0.74
0.00	0.96	0.32
0.37	0.59	0.48
0.35	0.48	0.47
0.32	0.41	0.70
0.39	0.37	0.72
0.00	0.69	0.56
0.37	0.36	0.58
0.33	0.46	0.52
0.52	0.49	0.65
0.78	0.35	0.89
0.66	0.26	0.77
0.42	0.46	0.61
0.60	0.31	0.71
0.00	0.71	0.44
0.57	0.33	0.66
0.29	0.41	0.67
0.26	0.72	0.60
0.64	0.50	0.65
0.00	0.61	0.55
0.32	0.51	0.61
0.00	0.88	0.45
0.00	0.63	0.50
0.30	0.58	0.64
0.59	0.27	0.82
0.67	0.46	0.62
0.48	0.34	0.76
0.00	0.91	0.35
0.20	0.67	0.49
0.00	0.69	0.60
0.29	0.61	0.58
0.32	0.32	0.70
0.34	0.53	0.62
0.41	0.38	0.75
0.39	0.63	0.57
0.37	0.17	0.75
0.21	0.64	0.38
0.32	0.58	0.46
0.34	0.66	0.50
0.00	0.83	0.46
0.00	0.80	0.52
0.40	0.58	0.63
0.42	0.48	0.59
0.89	0.05	0.91
0.19	0.75	0.47
0.54	0.22	0.74
0.38	0.60	0.57
0.44	0.53	0.63
0.32	0.46	0.59
0.18	0.67	0.55
0.39	0.62	0.58
0.47	0.57	0.55
0.25	0.65	0.50
0.00	0.69	0.45
0.39	0.39	0.57
0.00	0.67	0.48
0.56	0.39	0.67
0.14	0.79	0.41
0.00	0.59	0.51
0.50	0.42	0.56
0.49	0.54	0.54
0.43	0.60	0.54
0.60	0.38	0.73
0.21	0.84	0.33
0.25	0.67	0.41
0.25	0.71	0.48
0.32	0.62	0.47
0.43	0.58	0.58
0.47	0.58	0.58
0.38	0.54	0.59
0.00	0.68	0.45
0.34	0.70	0.60
0.15	0.71	0.47
0.51	0.23	0.73
0.32	0.61	0.47
0.32	0.58	0.54
0.00	0.44	0.47
0.43	0.45	0.62
0.00	0.74	0.48
0.43	0.52	0.69
0.33	0.89	0.67
0.38	0.25	0.68
0.29	0.50	0.54
0.00	0.79	0.43
0.54	0.36	0.70
0.46	0.82	0.46
0.48	0.53	0.53
0.00	0.55	0.40
0.47	0.49	0.62
0.60	0.47	0.60
0.18	0.69	0.36
0.38	0.32	0.57
0.26	0.50	0.32
0.61	0.23	0.78
0.39	0.48	0.67
0.61	0.48	0.65
0.37	0.46	0.65
0.26	0.65	0.51
0.31	0.55	0.59
0.23	0.63	0.56
0.40	0.51	0.66
0.36	0.61	0.55
0.57	0.41	0.68
0.00	0.75	0.36
0.51	0.48	0.65
0.40	0.39	0.67
0.47	0.57	0.61
0.35	0.43	0.64
0.38	0.54	0.66
0.28	0.48	0.48
0.52	0.40	0.69
0.59	0.18	0.80
0.23	0.90	0.42
0.29	0.61	0.56
0.61	0.23	0.79
0.00	0.78	0.42
0.33	0.61	0.58
0.47	0.46	0.68
0.30	0.44	0.63
0.77	0.11	0.90
0.16	0.71	0.51
0.41	0.50	0.62
0.00	0.56	0.47
0.45	0.51	0.64
0.00	0.57	0.50
0.31	0.65	0.55
0.55	0.41	0.65
0.00	1.05	0.50
0.16	0.65	0.52
0.28	0.61	0.52
0.27	0.58	0.57
0.20	0.61	0.47
0.63	0.33	0.83
0.17	0.75	0.49
0.00	0.71	0.34
0.45	0.48	0.65
0.57	0.26	0.78
0.40	0.56	0.59
0.51	0.49	0.67
0.00	0.79	0.46
0.30	0.71	0.53
0.54	0.50	0.58
0.53	0.43	0.65
0.00	0.64	0.50
0.54	0.47	0.65
0.00	0.68	0.48
0.36	0.58	0.50
0.00	0.77	0.39
0.35	0.57	0.46
0.22	0.63	0.44
0.16	0.77	0.43
0.44	0.65	0.52
0.59	0.56	0.57
0.37	0.60	0.55
0.59	0.23	0.82
0.66	0.37	0.79
0.52	0.46	0.62
0.23	0.62	0.44
0.48	0.60	0.64
0.48	0.38	0.64
0.32	0.69	0.62
0.21	0.73	0.53
0.25	0.58	0.52
0.36	0.52	0.59
0.34	0.45	0.69
0.19	0.96	0.46
0.32	0.56	0.53
0.36	0.70	0.49
0.47	0.56	0.64
0.28	0.69	0.53
0.25	0.41	0.57
0.46	0.47	0.67
0.19	0.63	0.53
0.00	0.73	0.32
0.00	0.98	0.31
0.51	0.61	0.55
0.17	0.77	0.44
0.00	0.67	0.38
0.00	0.70	0.69
0.32	0.47	0.53
0.45	0.48	0.69
0.45	0.36	0.58
0.00	1.00	0.43
0.34	0.57	0.57
1.00	0.00	1.00
0.21	0.69	0.49
0.00	0.64	0.43
0.00	0.38	0.64
0.71	0.40	0.67
0.39	0.38	0.51
0.00	0.80	0.34
0.16	0.67	0.41
1.00	0.00	1.00
0.47	0.46	0.75
0.40	0.55	0.54
0.26	0.75	0.45
1.00	0.00	1.00
0.20	0.69	0.42
0.29	0.53	0.44
0.26	0.84	0.57
0.00	0.33	0.61
0.26	0.68	0.52
0.00	0.85	0.35
1.00	0.00	1.00
0.71	0.25	0.82
0.65	0.21	0.72
0.20	0.65	0.35
0.45	0.57	0.55
1.00	0.00	1.00
0.98	0.12	0.89
0.61	0.23	0.80
0.61	0.26	0.70
0.00	0.64	0.38
0.00	0.89	0.30
0.55	0.16	0.74
0.81	0.11	0.85
0.68	0.20	0.76
0.83	0.21	0.84
0.00	0.57	0.43
0.68	0.33	0.79
0.34	0.56	0.49
0.33	0.49	0.61
0.61	0.41	0.71
0.00	0.71	0.46
0.28	0.62	0.53
0.63	0.26	0.84
0.76	0.25	0.77
0.13	0.98	0.40
0.36	0.45	0.59
0.34	0.70	0.62
0.30	0.65	0.52
0.00	0.67	0.48
0.70	0.25	0.82
0.62	0.25	0.70
0.43	0.53	0.55
0.54	0.44	0.60
0.31	0.67	0.52
0.24	0.56	0.41
0.00	0.57	0.52
0.64	0.42	0.65
0.11	0.88	0.38
0.19	0.78	0.43
0.69	0.35	0.75
0.29	0.67	0.56
0.47	0.62	0.62
0.00	0.55	0.34
0.28	0.58	0.59
0.42	0.55	0.60
0.33	0.63	0.48
0.39	0.56	0.54
0.33	0.66	0.41
0.22	0.77	0.51
0.44	0.54	0.58
0.23	0.80	0.38
0.52	0.51	0.60
0.36	0.38	0.66
0.24	0.62	0.40
0.52	0.65	0.55
0.31	0.62	0.46
0.39	0.56	0.52
0.00	0.68	0.41
0.56	0.49	0.67
0.50	0.44	0.61
0.77	0.30	0.71
0.42	0.56	0.54
0.19	0.65	0.52
0.58	0.38	0.68
0.25	0.61	0.45
0.53	0.24	0.75
0.41	0.64	0.69
0.54	0.29	0.73
0.48	0.34	0.72
0.40	0.65	0.55
0.17	0.75	0.48
0.25	0.45	0.61
0.46	0.44	0.57
0.40	0.46	0.59
0.43	0.48	0.59
0.44	0.62	0.54
0.63	0.33	0.77
0.74	0.24	0.77
0.25	0.64	0.53
0.58	0.22	0.75
0.37	0.67	0.52
1.00	0.00	1.00
0.51	0.50	0.66
0.72	0.08	0.90
0.41	0.54	0.65
0.34	0.65	0.61
0.69	0.30	0.78
0.56	0.31	0.68
0.20	0.77	0.52
0.51	0.50	0.66
0.58	0.36	0.70
0.67	0.22	0.86
0.59	0.33	0.73
0.48	0.51	0.64
0.60	0.38	0.75
0.72	0.26	0.84
0.74	0.27	0.78
0.54	0.51	0.62
0.87	0.18	0.86
0.71	0.20	0.81
0.76	0.19	0.80
0.64	0.31	0.82
0.67	0.24	0.81
0.86	0.10	0.94
0.62	0.33	0.67
0.51	0.52	0.59
0.30	0.74	0.52
0.57	0.45	0.56
0.58	0.24	0.75
0.46	0.37	0.66
0.58	0.69	0.66
0.30	0.57	0.45
0.84	0.14	0.94
0.54	0.49	0.61
0.43	0.58	0.52
0.49	0.49	0.61
0.54	0.34	0.74
0.49	0.53	0.67
0.37	0.78	0.59
0.55	0.57	0.78
0.39	0.45	0.64
0.57	0.49	0.71
0.36	0.70	0.59
0.48	0.29	0.69
0.23	0.67	0.50
0.62	0.34	0.71
0.27	0.83	0.50
0.40	0.51	0.56
0.27	0.54	0.53
0.42	0.37	0.67
0.46	0.51	0.57
0.31	0.61	0.44
0.37	0.33	0.65
0.20	0.67	0.50
0.53	0.38	0.67
0.51	0.28	0.68
0.54	0.31	0.67
0.73	0.14	0.84
0.35	0.52	0.70
0.47	0.27	0.57
0.71	0.19	0.87
0.29	0.57	0.46
0.42	0.28	0.63
0.29	0.69	0.61
0.38	0.54	0.66
0.15	0.55	0.57
0.70	0.29	0.76
0.96	0.12	0.85
0.56	0.43	0.64
0.50	0.38	0.66
0.84	0.17	0.86
0.55	0.43	0.76
0.40	0.56	0.64
0.28	0.68	0.52
0.53	0.36	0.70
0.53	0.33	0.63
0.72	0.31	0.82
0.38	0.41	0.67
0.69	0.34	0.82
0.65	0.32	0.78
0.40	0.62	0.59
0.45	0.46	0.62
0.25	0.65	0.57
0.65	0.20	0.82
0.68	0.19	0.79
0.54	0.47	0.64
0.32	0.40	0.59
0.59	0.30	0.78
0.63	0.36	0.71
0.46	0.42	0.65
0.16	0.77	0.40
0.36	0.42	0.65
0.49	0.39	0.68
0.24	0.55	0.58
0.44	0.43	0.70
1.00	0.00	1.00
0.61	0.56	0.69
0.65	0.47	0.56
0.46	0.40	0.71
0.40	0.48	0.74
0.52	0.38	0.67
0.36	0.65	0.63
0.00	0.80	0.29
0.53	0.41	0.74
0.41	0.42	0.63
0.66	0.46	0.74
0.58	0.28	0.75
1.00	0.00	1.00
0.25	0.66	0.61
0.92	0.18	0.86
0.53	0.42	0.66
0.70	0.40	0.73
0.50	0.43	0.69
0.74	0.28	0.70
0.61	0.17	0.78
0.59	0.44	0.68
0.00	0.24	0.66
0.27	0.65	0.60
0.47	0.56	0.62
0.00	0.58	0.48
0.53	0.32	0.74
0.57	0.54	0.62
0.36	0.44	0.66
0.40	0.45	0.58
0.73	0.23	0.80
0.42	0.39	0.56
0.27	0.66	0.58
0.15	1.10	0.47
0.00	0.55	0.42
0.40	0.20	0.66
0.14	0.93	0.49
0.21	0.86	0.50
0.20	1.22	0.56
0.00	0.14	0.36
0.35	0.68	0.61
0.28	0.43	0.61
0.30	0.86	0.58
0.52	0.49	0.66
0.83	0.18	0.81
0.71	0.25	0.81
0.36	0.53	0.59
0.46	0.38	0.69
0.28	0.59	0.54
0.35	0.42	0.67
0.53	0.38	0.72
0.66	0.46	0.66
0.62	0.42	0.83
0.00	0.25	0.80
0.00	0.67	0.55
0.47	0.44	0.60
0.69	0.30	0.78
0.36	0.55	0.52
0.47	0.47	0.54
0.43	0.46	0.65
0.36	0.49	0.65
0.61	0.34	0.73
0.55	0.43	0.72
0.00	0.79	0.46
0.71	0.23	0.77
0.52	0.31	0.72
0.00	0.14	0.82
0.29	0.62	0.56
0.48	0.37	0.68
0.34	0.63	0.50
0.15	0.73	0.48
0.22	0.68	0.51
0.26	0.44	0.51
0.30	0.62	0.51
0.67	0.37	0.69
0.37	0.49	0.69
0.60	0.29	0.72
0.35	0.34	0.71
0.36	0.53	0.59
0.44	0.50	0.64
0.21	0.44	0.61
0.48	0.47	0.60
0.00	0.65	0.32
0.25	0.54	0.49
0.32	0.59	0.50
0.12	3.46	0.51
0.39	0.55	0.72
0.46	0.59	0.56
0.52	0.47	0.67
0.18	3.04	0.60
0.37	0.52	0.66
0.73	0.16	0.80
0.61	0.38	0.68
0.15	3.40	0.50
0.48	0.58	0.63
0.30	0.65	0.47
0.38	0.31	0.75
0.45	0.52	0.51
0.59	0.36	0.77
0.27	0.91	0.47
0.67	0.30	0.83
0.67	0.33	0.71
0.67	0.17	0.86
0.18	0.78	0.34
1.00	0.00	1.00
0.87	0.11	0.92
0.39	0.43	0.55
0.38	0.47	0.58
0.17	3.06	0.62
0.42	0.50	0.65
0.77	0.41	0.69
0.58	0.32	0.75
0.40	0.50	0.57
0.33	0.63	0.56
0.53	0.48	0.64
0.37	0.50	0.59
0.00	0.56	0.53
0.38	0.52	0.56
0.56	0.46	0.60
0.72	0.30	0.81
0.00	0.38	0.55
0.57	0.30	0.68
0.58	0.41	0.61
0.44	0.72	0.47
0.58	0.26	0.70
0.64	0.27	0.74
0.49	0.43	0.65
0.26	0.76	0.63
0.30	0.77	0.45
0.00	0.74	0.35
0.18	0.82	0.46
0.41	0.38	0.71
0.00	0.53	0.44
0.48	0.60	0.63
0.00	0.69	0.43
0.69	0.33	0.73
0.78	0.17	0.71
0.59	0.20	0.80
0.26	0.55	0.54
0.00	0.73	0.39
0.00	0.51	0.51
0.49	0.48	0.59
0.30	0.48	0.58
0.57	0.12	0.88
0.59	0.46	0.60
0.63	0.23	0.72
0.36	0.58	0.58
0.47	0.43	0.64
0.45	0.34	0.75
0.53	0.55	0.61
0.16	0.95	0.46
0.05	3.41	0.37
0.64	0.29	0.66
0.20	0.69	0.45
0.29	0.58	0.55
0.35	0.47	0.58
0.00	0.67	0.45
0.23	0.47	0.58
0.73	0.32	0.73
0.57	0.31	0.68
0.13	3.85	0.51
0.24	0.71	0.50
0.43	0.50	0.67
0.58	0.35	0.77
0.32	0.67	0.56
0.75	0.25	0.71
0.42	0.56	0.61
0.59	0.36	0.76
0.00	0.53	0.48
0.00	0.77	0.44
0.00	1.21	0.47
0.61	0.18	0.85
0.00	0.71	0.37
0.62	0.26	0.74
0.33	0.50	0.56
0.83	0.19	0.82
0.78	0.20	0.87
0.11	3.74	0.52
0.00	0.33	0.37
0.55	0.40	0.58
0.00	0.27	0.72
0.45	0.54	0.64
0.27	0.36	0.46
0.49	0.30	0.78
0.25	0.48	0.61
0.54	0.33	0.70
0.51	0.21	0.72
0.71	0.27	0.71
1.00	0.00	1.00
0.54	0.33	0.67
0.00	0.75	0.47
0.00	0.50	0.40
0.03	4.52	0.28
0.07	4.00	0.44
0.04	0.80	0.28
0.09	2.25	0.40
0.04	4.42	0.36
0.00	5.69	0.30
0.05	0.80	0.25
0.06	2.71	0.42
0.41	0.49	0.57
0.00	0.92	0.38
0.13	0.76	0.29
0.94	0.00	0.94
0.58	0.48	0.64
0.59	0.26	0.74
0.56	0.37	0.74
0.87	0.18	0.87
0.57	0.27	0.75
0.74	0.12	0.89
0.49	0.43	0.71
0.77	0.20	0.80
0.53	0.39	0.74
0.00	0.67	0.36
0.34	0.54	0.50
0.24	0.87	0.55
0.48	0.67	0.53
0.05	3.60	0.42
0.74	0.30	0.74
0.34	0.48	0.52
0.00	0.82	0.56
0.03	15.10	0.36
0.31	0.46	0.62
0.50	0.46	0.80
0.27	0.48	0.55
0.45	0.44	0.65
0.00	0.74	0.54
0.10	6.62	0.60
0.47	0.56	0.71
0.00	1.09	0.41
0.00	10.50	0.15
0.07	5.44	0.41
0.19	0.67	0.42
0.07	5.02	0.48
0.00	13.90	0.19
0.00	5.88	0.37
0.05	7.79	0.39
0.57	0.47	0.65
0.00	0.97	0.36
0.07	6.98	0.42
0.00	12.86	0.16
0.37	0.45	0.66
0.51	0.41	0.65
0.04	7.61	0.39
0.46	0.48	0.64
0.46	0.42	0.62
0.03	8.16	0.26
0.00	5.92	0.32
0.35	0.70	0.55
0.00	0.40	0.70
0.03	11.11	0.38
0.00	9.55	0.19
0.17	0.65	0.33
0.00	10.13	0.22
0.70	0.12	0.82
0.66	0.22	0.74
0.13	0.67	0.51
0.27	0.62	0.66
0.47	0.41	0.65
0.34	0.51	0.61
0.22	0.64	0.51
0.21	0.80	0.44
0.67	0.36	0.68
0.21	0.52	0.54
0.03	10.64	0.31
0.25	0.67	0.53
0.43	0.51	0.59
0.25	0.71	0.37
0.08	4.48	0.50
0.00	0.95	0.60
0.23	0.58	0.60
0.37	0.50	0.57
0.00	0.86	0.48
0.18	1.00	0.52
0.49	0.36	0.68
0.03	13.55	0.36
0.27	0.76	0.64
0.00	0.63	0.46
0.52	0.49	0.61
0.26	0.69	0.53
0.38	0.57	0.59
0.34	0.62	0.57
0.48	0.29	0.72
0.00	7.55	0.34
0.44	0.34	0.65
0.39	0.63	0.67
0.07	6.09	0.44
0.00	0.64	0.58
0.54	0.26	0.73
0.58	0.46	0.71
0.50	0.45	0.58
